CID,Name,B3LYPLUMO,SMILES,Minimum Adsorption energy (100),Minimum Adsorption energy (110),Minimum Adsorption energy (111),Optimization score,e_above_hull (eV)
559087,C1S2Cl2F2,-2.723253402,C(F)(F)(SSCl)Cl,-7.536181465,-6.448341461,-8.671911421,-5.137699092,
21466793,H2C3S2N2O2,-2.948427022,C(SOC#N)SOC#N,-7.520597706,-5.909669422,-8.493524485,-5.12817878,
12667912,C2O1F6,-2.221228417,C(C(F)(F)F)(OF)(F)F,-7.435023927,-7.265700997,-9.3717228,-5.122688829,
24547,O1F2,-1.848401188,O(F)F,-8.112471168,-7.330348549,-9.705505011,-5.115588049,
5386142,H2C2N2Cl2O2,-2.066192467,C(=C(N=O)Cl)(NO)Cl,-8.589078363,-7.801397463,-8.016271008,-5.100887372,
24807,S2Cl2,-3.118229012,S(SCl)Cl,-7.028685956,-6.335667101,-7.870522567,-5.098260443,
20734518,H3C2S1N1O4F2,-1.619537755,C(=O)(C(F)(F)SOOO)N,-8.650733167,-7.78580271,-9.288333181,-5.097247054,
11458888,C6S1N4Cl2,-3.952475635,C(#N)C(=C1C(=NSN=C1Cl)Cl)C#N,-4.74713979,-6.15803856,-7.72475612,-5.081226896,
13221216,H2C6N2O5,-3.535353002,C1=C[N+](=O)C2=C(N1[O-])C(=O)OC2=O,-7.020595575,-6.278662988,-6.540278543,-5.074266019,
2168381,C6N4O6,-3.900796533,C12=NO[N+](=C1C(=O)C3=NO[N+](=C3C2=O)[O-])[O-],-6.898786331,-5.662557023,-6.181414581,-5.074191255,
10130432,C3O1F8,-2.27659869,C(C(F)(F)F)(C(F)(F)F)(OF)F,-8.043566013,-6.868996927,-8.650341873,-5.065450147,
19096954,C2Cl2O1F4,-2.324586622,C(C(F)(F)F)(OF)(Cl)Cl,-7.818716536,-6.813288424,-8.733485256,-5.05654168,
73357665,P2O5,-2.568216095,O1OP2OOP1O2,-7.672964192,-6.696368184,-8.215094051,-5.048179119,
13693219,C2N2F4,-0.574883551,C(#N)C(N(F)F)(F)F,-9.52648467,-8.489266938,-10.50351024,-5.040652084,
12568725,C5N2Cl2F4,-2.730635744,C1(=C(C(=NC(=C1F)F)F)F)N(Cl)Cl,-6.507934428,-9.219086831,-6.288944738,-5.034645538,
18986439,H1C1Cl1O4,-1.87793191,C(=O)(OOO)Cl,-8.060197853,-7.124850336,-9.252342569,-5.011864415,
560203,H4C3S1N1O3F5,-2.346735003,C(C(=O)NS(F)(F)(F)(F)F)C(=O)O,-8.269456337,-6.872903484,-7.768926445,-4.991915213,
5256172,C1O4,-3.265883978,C12(OO1)OO2,-6.712782574,-5.84941088,-7.548887451,-4.984788806,
21524284,H8C6N2O2F4,-0.866499599,CC(=C)C(=O)OC(CN(F)F)N(F)F,-9.475713528,-9.984011428,-7.827935079,-4.981193139,
18763455,N2O3,-1.457118106,N1=NOOO1,-8.259470294,-7.318779425,-9.927220704,-4.97947079,
18963621,C6Cl2O2F2,-4.376981966,C1(=C(C(=O)C(=C(C1=O)Cl)Cl)F)F,-5.16779151,-6.26274557,-5.248180156,-4.968277189,
10535148,C2S3N1Cl1,-3.136686222,C1(=NSSC1=S)Cl,-7.259433162,-5.685915527,-7.433390385,-4.964799623,
24647,Se1Cl2O1,-3.387698036,O=[Se](Cl)Cl,-6.339016909,-5.232129616,-8.004192702,-4.956405556,
58021676,H1C5S1O3F5,-2.195388866,C1(=C(C(=S(C(=C1F)F)OOO)F)F)F,-6.56648237,-8.18395107,-8.347075272,-4.947279218,
15796,C1N3O6F1,-3.69408148,C([N+](=O)[O-])([N+](=O)[O-])([N+](=O)[O-])F,-6.704906573,-5.144812074,-6.726723681,-4.943114461,
21442687,P1H6C2S2Cl1O4,-2.645734749,CSOP(=O)(OSC)OCl,-6.524299726,-7.443313498,-7.720536075,-4.937558924,
11379090,C6F8,-1.206104936,C12=C(C(C1(F)F)(F)F)C(C2(F)F)(F)F,-8.671226877,-8.348152219,-8.923891994,-4.926930983,
557540,C2S2N1Cl3F2,-1.062142497,C(=NSSC(F)(F)Cl)(Cl)Cl,-8.436131754,-8.371964184,-9.441134323,-4.905942959,
15660708,H1C6Cl3O2,-4.310538181,C1=C(C(=C(C(=O)C1=O)Cl)Cl)Cl,-4.808471362,-6.193812035,-5.486917474,-4.903469236,
10532917,H1C7N1Cl2O3,-4.520945762,C(#N)C1=C(C(=C(C(=O)C1=O)Cl)Cl)O,-5.097972753,-5.229806779,-5.496412574,-4.897838232,
3431482,C6Cl2O2F2,-4.399130347,C1(=C(C(=O)C(=C(C1=O)F)Cl)Cl)F,-5.354825558,-5.804086951,-5.003360935,-4.893277414,
20976657,N2O5,-3.018561978,N(=O)OOON=O,-6.322041333,-5.493622602,-8.468381654,-4.889955253,
140512,S4,-3.199438836,S1SSS1,-7.14692038,-4.566004079,-8.025702469,-4.889490573,
3044787,C2S3N2,-3.50582228,C(#N)SSSC#N,-6.664244797,-5.339388968,-6.799622336,-4.886787157,
21731283,C6Cl1O1F5,-3.339710104,C1(=C(C(=O)C(C(=C1F)F)(F)F)Cl)F,-5.96986359,-6.831582352,-6.463330214,-4.880651078,
58879578,H3C4O3F7,-2.025586876,C(C(OC(C(OF)(F)F)(F)F)(F)F)O,-7.67393388,-7.163748069,-8.363039954,-4.879580422,
6420218,C2N1Cl1O1F4,-1.553092613,C1(C(ON1Cl)(F)F)(F)F,-8.113569303,-7.422866398,-9.031511515,-4.871204176,
20452624,P1H3N1O4F1,-1.948068223,NOP(=O)(O)OF,-8.188305248,-7.02519988,-8.156300792,-4.869001765,
21730801,C6N1O2F5,-3.085007119,C1(=C(C(=C(C(=C1F)F)F)F)F)ON=O,-5.755707218,-8.466400143,-5.724763078,-4.866981966,
9876,C2N2Cl1O4F3,-3.158833246,C(C([N+](=O)[O-])(F)Cl)([N+](=O)[O-])(F)F,-6.400602965,-6.624589254,-6.693493071,-4.865864171,
20390749,H2C4N3Cl1F2,-1.313154311,C1=CN=C(N=C1Cl)N(F)F,-8.50145907,-8.19157169,-8.559656535,-4.865358371,
68176,S1Br2O1,-3.974624016,O=S(Br)Br,-5.814508436,-4.732615048,-6.64357515,-4.852428447,
12597659,C6O1F6,-3.291722172,C1(=C(C(=O)C(C(=C1F)F)(F)F)F)F,-6.933984565,-6.53556769,-5.754928304,-4.849941179,
593242,C6F8,-1.815179296,C1(=C(C(C(C(=C1F)F)(F)F)(F)F)F)F,-8.420796447,-8.517106383,-6.702920668,-4.847726898,
555016,C2S2Cl4,-2.6715743,C(=S)(SC(Cl)(Cl)Cl)Cl,-7.278026092,-6.752957698,-6.999445099,-4.840858632,
22465159,H8C6N2O2F4,-0.670858058,C=CC(=O)OCC(CN(F)F)N(F)F,-8.34602311,-9.933959161,-8.730909125,-4.837244262,
541542,H3C1S1N2O1F5,-1.615846584,C(=O)(N)NS(F)(F)(F)(F)F,-7.244027906,-7.49185176,-9.432884532,-4.836050658,
20393521,C2S1F4,-1.298389628,C1(=C(S1(F)F)F)F,-8.253175462,-7.443058079,-9.363090479,-4.825748817,
23236099,H4C4N2F4,0.879512301,CC(C#C)(N(F)F)N(F)F,-11.06542091,-10.22881148,-10.24852022,-4.817369285,
534135,H4C3S1Br1F5,-1.353759901,CC(=CS(F)(F)(F)(F)F)Br,-6.576927022,-7.909423691,-10.31883695,-4.811077895,
3824078,C4Cl2F6,-1.30946314,C(=C(C(F)(F)Cl)F)(C(F)(F)Cl)F,-8.110324947,-7.581411312,-9.245124003,-4.810874947,
16206854,O3,-2.025586876,O1OO1,-7.217203181,-6.577480478,-8.978755801,-4.808366681,
21499361,H5C3Cl1O4,-2.87829071,CC(C(=O)OOCl)O,-6.531149054,-5.991256073,-7.684170648,-4.806907984,
12859021,H6C3N2O1F4,0.66541355,CC(CO)(N(F)F)N(F)F,-10.89278264,-9.887894887,-10.02663479,-4.801845278,
12299408,C3N2Cl2O3,-2.815538095,C1(=O)C(=O)N(C(=O)N1Cl)Cl,-6.722949525,-6.136324232,-7.48038629,-4.797712389,
448216,H2S5,-1.711821091,SSSSS,-7.71166247,-5.766409553,-10.16057881,-4.795685685,
12305030,C5O5,-6.244809281,C1(=O)C(=O)C(=O)C(=O)C1=O,-3.26150504,-2.880355424,-3.868133296,-4.790736934,
10656108,C4Cl2O1F4,-2.472241588,C(=C(\C(F)(F)Cl)/F)(\C(=O)F)/Cl,-6.659615858,-6.860026415,-7.744153287,-4.780086721,
12681003,C4N1O2F5,-1.885315608,C1(=O)C(C(C(=O)N1F)(F)F)(F)F,-7.599721374,-7.17247674,-8.239354812,-4.777916625,
145375,S2F2,-2.058808769,FS(=S)F,-7.359992488,-5.727524162,-9.375936416,-4.773313229,
10964799,C2S1N2F4,-1.678599199,C(#N)C(N=S(F)F)(F)F,-7.899603493,-6.946809669,-8.731953209,-4.769027328,
10536461,C4Cl2O1F4,-2.553451412,C(=C(/C(F)(F)Cl)\F)(\C(=O)F)/Cl,-7.104972924,-6.745438261,-7.083876224,-4.765773608,
12705001,C1S2Cl2O1,-2.915203773,C(=O)(SSCl)Cl,-6.648168957,-5.744056064,-7.400418225,-4.756375761,
6423,C1N1Cl3O2,-2.531303032,C([N+](=O)[O-])(Cl)(Cl)Cl,-5.924625947,-5.672080946,-9.341233549,-4.755308256,
13320589,C3S1N2Cl4,-1.545710272,C1(=NSN=C(C1(Cl)Cl)Cl)Cl,-7.171143289,-7.887299711,-8.744078448,-4.739942044,
15740020,C3O2F6,-1.649068477,C1(C(OOC1(F)F)(F)F)(F)F,-7.705043505,-7.192754791,-8.575857165,-4.736810149,
12562584,C4N1O1F7,-1.065833668,C1(=O)C(C(C(N1F)(F)F)(F)F)(F)F,-8.123671427,-8.217602226,-8.880978551,-4.736625534,
23233758,C4N1F9,-0.065474868,C1(C(C(N(C1(F)F)F)(F)F)(F)F)(F)F,-9.679075484,-8.894823067,-9.629245878,-4.733261506,
136919,C1N2O4F2,-3.240044426,C([N+](=O)[O-])([N+](=O)[O-])(F)F,-6.847711259,-5.320787176,-6.483509154,-4.728690145,
12375569,C4N2Cl4O1,-2.176933013,C1(=C([N+](=C(C(=N1)Cl)Cl)[O-])Cl)Cl,-6.987563455,-7.780734431,-7.06429133,-4.727231376,
19819481,C3O2F4,-1.427587384,C(=C(F)F)(C(=O)OF)F,-7.779547885,-7.655115136,-8.604782864,-4.720368006,
548565,C2S3Cl1F5,-1.955450564,C(F)(F)(F)SSSC(F)(F)Cl,-7.166398576,-7.014484001,-8.187850194,-4.705847411,
543186,H4C3S1N1O1F5,-1.53463676,C=CC(=O)NS(F)(F)(F)(F)F,-7.518338716,-7.971763221,-8.108453677,-4.700410982,
12476474,H2C2S1Cl1O1F5,-2.416871315,C(C(=O)Cl)S(F)(F)(F)(F)F,-5.956842749,-6.274482511,-8.690218219,-4.695359571,
21488685,C4N1O2F3,-3.306488211,C1(=C(N=C1C(=O)OF)F)F,-6.341871698,-5.24369504,-6.652494211,-4.692920931,
15799539,S4N2,-2.701105022,N1=S=NSSS1,-6.004335765,-4.796869604,-9.228722143,-4.688873763,
12697781,C5N1Cl1F6,-2.590364476,C1(=C(C(C(N=C1F)(F)F)(F)F)F)Cl,-6.837387212,-6.705101788,-6.796481732,-4.685010693,
534034,H4C5S1N1O1F5,-1.833636506,C1=COC(=C1)C=NS(F)(F)(F)(F)F,-6.792418525,-7.563958909,-8.200842078,-4.676354838,
21752785,H2C8N1O2F3,-2.553451412,C1=CC(=C(C2=C1C(=O)N(C2=O)F)F)F,-7.133643855,-6.71037243,-6.519587203,-4.670659621,
12120849,C2S1N1Cl1F6,-1.102746731,C(C(F)(F)Cl)(N=S(F)F)(F)F,-8.584181676,-6.947562352,-9.182031623,-4.670335974,
10900163,C3N1F9,0.964413296,C(C(N(F)F)(F)F)(C(F)(F)F)(F)F,-10.55169841,-9.384423179,-10.95547623,-4.666392989,
123262,N1O3F1,-2.280291218,[N+](=O)([O-])OF,-6.927703302,-5.79227845,-8.404959461,-4.660969144,
581327,H1C2S1N1O1F8,-1.198722594,C(=O)(C(F)(F)F)NS(F)(F)(F)(F)F,-5.805078097,-7.149999857,-11.41422296,-4.66091145,
20330893,H2S1O5,-0.755759053,OOS(=O)OO,-8.657612647,-7.636016699,-9.388235882,-4.658190398,
136182,C2N2O4F4,-3.158833246,C(C([N+](=O)[O-])(F)F)([N+](=O)[O-])(F)F,-6.988417364,-5.345228442,-6.099544147,-4.651614948,
18335874,H4C2O2F2,-1.187649082,C(COF)OF,-8.179073913,-7.218296699,-8.908682727,-4.644833431,
20441380,P1H15C7O3F2,-2.280291218,CC(C)C(C(C)C)P(=O)(OF)OF,-5.493645353,-7.378230991,-8.107381308,-4.636688551,
5259911,H2C2S4,-4.103821772,C(=S)(C(=S)S)S,-5.32292233,-3.998881198,-6.081530519,-4.619133227,
11136316,H2C3S5,-2.151093462,C1(=C(SSC1=S)S)S,-7.676994909,-6.068979973,-7.487834377,-4.61451494,
20473752,P1H10C4S1Cl1O5,-2.660500788,CCOOP(=S)(OOCC)OCl,-6.807059128,-5.916718125,-6.978150067,-4.613904947,
542737,H4C2S2N1O1F5,-1.578932164,CSC(=O)NS(F)(F)(F)(F)F,-7.670021057,-7.525971796,-7.69986788,-4.605442871,
21492316,H6C4N2O1F4,1.322475842,C=COC(CN(F)F)N(F)F,-9.914753145,-10.54812913,-11.11856261,-4.602336225,
22593159,P1H9C3O7,-0.327561551,COOP(=O)(OOC)OOC,-8.469805503,-7.48038628,-10.66776864,-4.600107513,
23234904,H8C6N3Cl1F4,-0.216821005,C(CCC(N(F)F)(N(F)F)Cl)CC#N,-8.614984657,-8.725585104,-9.601133456,-4.598694372,
20694166,C1S1N1Cl1O3,-3.243735597,C(=NS(=O)OCl)=O,-5.812508757,-5.03903403,-6.933429413,-4.586029832,
593241,C6F8,-1.815179296,C1(=C(C2(C1(C(C2(F)F)(F)F)F)F)F)F,-7.587998276,-7.387092922,-7.093386761,-4.585669308,
87012,H2C1S6,-1.863167228,C1SSSSSS1,-8.321041575,-5.08004915,-8.503139809,-4.582288703,
140772,S2O1,-4.417587557,O=S=S,-4.615548029,-3.398814187,-6.187305538,-4.575738404,
12697780,C5N1F7,-2.4833151,C1(=C(C(C(N=C1F)(F)F)(F)F)F)F,-6.487691582,-6.90143145,-6.585710894,-4.570796538,
595829,C1Br1N1Cl2O2,-2.745401783,C([N+](=O)[O-])(Cl)(Cl)Br,-5.754609686,-4.949444867,-8.457268999,-4.566254817,
17358,S1F6,-1.89638912,FS(F)(F)(F)(F)F,-7.622006112,-6.397960971,-7.64163202,-4.558461077,
11031034,C6N1O2F5,-2.549760242,C1(=C(C(=C(C(=C1[18F])[18F])[18F])[18F])[18F])[N+](=O)[O-],-6.252380568,-7.369904574,-6.066909515,-4.556412564,
12731183,C6Cl1O1F5,-3.310179382,C1(=C(C(C(=C(C1=O)F)F)(F)Cl)F)F,-6.311502605,-5.877697,-5.136807984,-4.542757623,
11805640,C2S3F4,-1.900080291,C1(C(SSS1)(F)F)(F)F,-7.091160895,-6.045380237,-8.407500231,-4.540713706,
21732278,H1C2N1O2F4,-0.656093375,C(=O)(C(N(F)F)(F)F)O,-8.069576331,-7.494931594,-9.708750407,-4.54025641,
71350298,H4C3N4O4F2,-2.848759988,C1C(CN1N(F)F)([N+](=O)[O-])[N+](=O)[O-],-6.600286378,-5.698854294,-6.395418596,-4.540139872,
550165,C1N1Cl1F4,0.484536692,C(N(F)F)(F)(F)Cl,-9.600552446,-8.6968992,-10.35999268,-4.533972376,
15318,C1N2Cl2O4,-3.003797295,C([N+](=O)[O-])([N+](=O)[O-])(Cl)Cl,-6.933938733,-4.78179371,-6.432876324,-4.526666775,
15430943,C3Cl3O1F1,-2.4833151,C(=C(Cl)Cl)(C(=O)Cl)F,-6.7007263,-5.72991424,-7.277281484,-4.526311221,
23235608,P1N1F4,-0.272191278,N(F)(F)P(F)F,-8.866069084,-7.805126335,-9.654910751,-4.523780001,
54534063,H8C6N2O2F4,-0.877574468,C=C(CC(CN(F)F)N(F)F)C(=O)O,-8.004327408,-8.946701518,-7.474659911,-4.509735373,
18372046,C2Cl4O3,-1.948068223,C(=O)(OOC(Cl)(Cl)Cl)Cl,-6.816682439,-6.197737715,-8.16129297,-4.503319632,
21731284,C6Cl1O1F5,-3.162525773,C1(=C(C(C(=C(C1=O)Cl)F)(F)F)F)F,-6.307633502,-6.092293442,-5.066996572,-4.492416806,
20705188,H2C1S1Cl1O1F1,-3.361858485,C(F)SOCl,-6.241925063,-4.658737242,-5.963239375,-4.491579522,
10397207,C2S3N1Cl1,-3.564883724,C1(=S)C(=S=NS1)Cl,-5.346998101,-4.633509979,-6.246456898,-4.486936025,
20798487,P1H6C2N1Cl2O2,-2.413180144,CN=P(C)(OCl)OCl,-6.414743046,-6.195200799,-7.044487848,-4.482328688,
534168,H1C6F9,-0.774216263,C1=C(C(C(C(C1(F)F)(F)F)(F)F)(F)F)F,-7.976630987,-8.088002343,-8.491602836,-4.479814159,
10290780,S1Cl2O1,-3.369240826,[18O]=S(Cl)Cl,-6.13093797,-3.900227739,-6.664515297,-4.467233914,
10955445,H1C5N1Cl4O1,-1.364833413,C1=C(C(=[N+](C(=C1Cl)Cl)[O-])Cl)Cl,-6.975994742,-8.183687011,-7.509496505,-4.460613083,
21426243,P1H7C3Cl2O3,-2.760167822,CCCP(=O)(OCl)OCl,-6.104105107,-5.919910246,-6.445254224,-4.458295507,
12557997,C6O1F6,-3.144068563,C1(=C(C(C(=C(C1=O)F)F)(F)F)F)F,-6.154625381,-5.718280952,-5.416935693,-4.453674619,
23234910,H9C6N4F5,-0.394006693,C1CCN=C(C(C1)(N(F)F)N(F)F)NF,-6.759150921,-9.244283246,-9.495425942,-4.446813364,
13058112,C2S1N1O1F5,-2.180624183,C(=O)(/N=S(/C(F)(F)F)\F)F,-6.388694132,-6.464383506,-7.277814455,-4.445460774,
23259,C4Cl10,-1.398055306,C(C(Cl)(Cl)Cl)(C(Cl)(Cl)Cl)(C(Cl)(Cl)Cl)Cl,-7.364058182,-7.207714699,-7.900390128,-4.444388155,
13115956,C6Cl1F7,-1.759809023,C1(=C(C(C(=C(C1(F)F)F)F)(F)Cl)F)F,-7.032135346,-7.501525601,-6.823610501,-4.439449753,
14453,H1C2S1Cl5,-2.479623929,C(C(SCl)(Cl)Cl)(Cl)Cl,-6.682789479,-5.324002741,-7.186106898,-4.438628485,
11220,C1Br1N3O6,-3.598105616,C([N+](=O)[O-])([N+](=O)[O-])([N+](=O)[O-])Br,-5.60376045,-4.597884571,-5.635138538,-4.438516735,
10958837,H1C2S1N2F5,-0.744685541,C1(C(N=S(N1)F)(F)F)(F)F,-8.011995664,-6.500053332,-9.862133378,-4.4347065,
20043426,C2O3,-4.225637186,C123C(O1)(O2)O3,-4.171204071,-3.912797565,-5.818161483,-4.42984578,
10900162,C3N1F9,0.861055091,C(C(F)(F)F)(C(F)(F)F)(N(F)F)F,-9.79810592,-9.385017922,-9.970218363,-4.428362822,
15104035,N1Cl2F1,-3.055476397,N(F)(Cl)Cl,-5.407991971,-4.400840482,-7.588342052,-4.427267283,
19784781,C4Cl2O4,-4.085364562,C(=O)(C(=O)C(=O)Cl)C(=O)Cl,-4.974616105,-4.571306183,-4.708448919,-4.418410815,
19765267,H4C6N2Cl2O4,-3.243735597,CC1=NOC(=C1C(=O)O)C(=O)N(Cl)Cl,-4.993574475,-5.860708548,-5.898669591,-4.414026567,
19787420,P1H5C2O5,-0.792673473,C=CP(=O)(OO)OO,-7.748845915,-7.925595296,-8.377890477,-4.405058684,
18694685,C1O6,-2.287673559,C1(=O)OOOOO1,-6.565375189,-4.851813084,-8.141354475,-4.403593904,
542765,C1N2F4,-0.202056322,C1(N(N1F)F)(F)F,-7.572562864,-7.859134514,-10.36178254,-4.399941481,
548599,H3C2N1Cl1F3,-1.143352321,CC(N(F)Cl)(F)F,-7.754157488,-6.812733167,-8.396966833,-4.398985742,
23237526,H5C6S1O1F5,-1.545710272,C1=CC=C(C=C1)OS(F)(F)(F)(F)F,-6.814436719,-7.179697571,-7.73513265,-4.394399626,
5245546,H4S1O6,-0.770525092,OS1(OO1)(O)(O)O,-8.214788348,-7.545011006,-8.294650011,-4.39433744,
123495,Br1N1O3,-3.557500026,[N+](=O)([O-])OBr,-5.326650326,-4.358697569,-5.994368321,-4.392036049,
15557986,H1C5N1Cl2O3,-4.173958084,C1(=C(C(=O)NC(=O)C1=O)Cl)Cl,-4.863208093,-4.425660553,-4.512238655,-4.387163592,
20197135,H5C7O4F1,-1.826252808,C1=CC(=CC=C1C(=O)O)OOF,-6.455489249,-6.788595446,-7.569717661,-4.382093463,
11062923,C2N4O6,-3.952475635,C1(=NO[N+](=C1[N+](=O)[O-])[O-])[N+](=O)[O-],-5.919217885,-3.914906316,-4.59518467,-4.381122629,
22094285,H2C3O1F6,-1.564167482,C(C(OF)(F)F)C(F)(F)F,-7.261102379,-6.553387796,-7.778327684,-4.380886717,
541738,H7C3S1N2F5,-0.187290283,CN(C)C=NS(F)(F)(F)(F)F,-9.393789044,-7.583284382,-8.702844922,-4.373631533,
21813170,C2N2Cl2O2,-1.667525687,C1(=NO[N+](=C1Cl)[O-])Cl,-8.620853743,-6.37178607,-6.197030161,-4.365374506,
13115954,C6Cl1F7,-1.460809277,C1(=C(C(C(=C(C1(F)F)F)Cl)(F)F)F)F,-7.710497396,-7.393326625,-6.705922407,-4.365362376,
139480,P2Cl4,-2.27290752,P(P(Cl)Cl)(Cl)Cl,-6.422299133,-5.211365398,-7.688885088,-4.356878697,
21732279,H3C3N1O2F4,-0.309105698,COC(=O)C(N(F)F)(F)F,-7.93376691,-7.456294216,-9.823378265,-4.356792747,
12617401,H1C6S1O1F5,-0.980932673,C1(=C(C(=C(C(=C1F)F)SO)F)F)F,-7.770214035,-8.928874008,-6.491363557,-4.355541603,
114934,N1Cl1O3,-2.686340339,[N+](=O)([O-])OCl,-5.828305992,-4.807335619,-7.384467046,-4.346521612,
19775711,H4C9N1O3F3,-3.302797041,C1=C(C2=C(C(=C1F)F)C(=O)C(=O)N2F)CO,-5.309616557,-5.971503665,-4.881311992,-4.345137223,
252315,C2S2N1Cl3,-2.457475549,C(#N)SSC(Cl)(Cl)Cl,-5.986239743,-5.610014114,-6.996994333,-4.327612473,
10608239,C6N6O3,-3.539044172,C(#N)C1=NO[N+](=C1C2=NC(=NO2)C#N)[O-],-5.128999156,-4.979799013,-5.220476626,-4.324401219,
61180,C2N4O6,-4.100130601,C(#N)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],-5.752161342,-3.692965647,-4.187794039,-4.322218805,
22719173,S2O1,-2.970574046,O1SS1,-5.649993411,-4.359152881,-6.996664521,-4.319588825,
17887893,H1C2S2N1Cl2,-1.881624438,C1(C(=NSS1)Cl)Cl,-6.739072404,-6.200401106,-7.325782435,-4.318354876,
20428954,H3C5N1Cl4,-2.431635998,C1=CC(=C(N(C1Cl)Cl)Cl)Cl,-6.297526553,-6.397636454,-5.905764719,-4.31597262,
14741225,C6O1F6,-1.254092867,C1(=C(C(=C(OC(=C1F)F)F)F)F)F,-7.522648042,-7.361970543,-7.22393301,-4.311805033,
12622261,S1N1F1,-4.207179976,N(=S)F,-4.369915382,-3.46929011,-5.37131947,-4.305344149,
11666,C1S1Cl4,-2.379956895,C(SCl)(Cl)(Cl)Cl,-6.235408612,-5.272748652,-7.167629733,-4.302609614,
13626968,H1C4Br1N1Cl1O2,-2.704796192,C1=C(ON=C1Br)C(=O)Cl,-5.611223671,-5.352575131,-6.726418304,-4.300767614,
139524,N1Cl1F2,-2.243376798,N(F)(F)Cl,-5.926617183,-4.914979334,-8.222147392,-4.29897905,
139733,S1Br2,-3.465216689,S(Br)Br,-4.763095619,-3.8307519,-6.763912672,-4.292235043,
61437,N1Cl3,-3.764216435,N(Cl)(Cl)Cl,-4.922971158,-3.963768476,-5.564258615,-4.290607926,
15759755,S3,-2.634661237,S1SS1,-5.868768766,-4.5577918,-7.401644249,-4.288698088,
12693075,C4N1Cl1O2F4,-1.660141989,C1(=O)C(C(C(=O)N1Cl)(F)F)(F)F,-6.739525887,-6.618817034,-7.340857974,-4.27993781,
19742558,H2C1S1N2Cl2,-1.619537755,C(=S)(NCl)NCl,-7.092313909,-5.708402278,-7.989978018,-4.274884578,
10630714,C2S2N1Cl1O1,-2.387340593,C1(=NSSC1=O)Cl,-6.694384732,-4.858515674,-6.929901135,-4.27413722,
4576084,C3N1O3F5,-2.966882875,C(=O)(C([N+](=O)[O-])(F)F)C(F)(F)F,-5.57253263,-5.075167808,-6.093562539,-4.273651934,
18759466,P1H1O5,-1.778266233,OP1(=O)OOO1,-6.866858981,-5.849280086,-7.509965183,-4.260150492,
10889243,C7O1F6,-2.46485789,C1(=C(C2(C(=C(C2(C1=O)F)F)F)F)F)F,-6.058920528,-6.106952277,-5.982584465,-4.257171823,
5371616,H4C2S3N1F5,-1.276241248,CSC(=S)NS(F)(F)(F)(F)F,-6.524515311,-6.619029878,-8.564717504,-4.256164406,
19602068,C1S4,-2.955809363,C1(=S)SSS1,-5.207976887,-4.348549905,-7.10150411,-4.254243165,
139411,H3C2N2O4F1,-2.623586368,CC([N+](=O)[O-])([N+](=O)[O-])F,-6.599755705,-4.515716132,-6.505409158,-4.248606683,
10214487,C3N1O2F7,-2.638352407,C(C([N+](=O)[O-])(F)F)(C(F)(F)F)(F)F,-5.909878001,-5.318314427,-6.307156381,-4.241734339,
10509,C1N4O8,-4.269932591,C([N+](=O)[O-])([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],-6.229083933,-2.944200321,-3.466050506,-4.241522089,
13356869,H3C7Cl3O2,-4.188722767,CC1=C(C(=O)C(=O)C(=C1Cl)Cl)Cl,-3.952763704,-4.543836296,-4.383217381,-4.240997613,
445059,S1O4,-4.059525011,O=S1(=O)OO1,-4.280197511,-3.672423537,-5.246473236,-4.229611553,
5255270,H1S1N1Cl2,-3.472599031,N=S(Cl)Cl,-4.752213765,-3.996740366,-6.198761514,-4.227585456,
18519754,C2N2O1,-5.521303204,C12=NOC1=N2,-2.959953104,-2.060760043,-3.780360329,-4.227497181,
75926,C1S1Cl3F1,-2.450093208,C(F)(SCl)(Cl)Cl,-6.087796492,-5.092388238,-6.813647362,-4.224018619,
11139219,H1C8O3F5,-2.346735003,C1(=C(C(=C(C(=C1F)F)F)F)F)C(=O)C(=O)O,-5.488193872,-7.338736048,-5.454222407,-4.220226222,
2778010,C2S1Cl1O3F3,-2.981648914,C(=C(F)F)(OS(=O)(=O)Cl)F,-6.434419033,-3.487524191,-6.400509783,-4.211233292,
21755814,H2C1S4O1,-1.652759647,C1OSSSS1,-7.018236482,-5.053658314,-8.212882449,-4.207176031,
609182,C6N6O3,-3.214204875,C12=NON=C1C3=NON=C3C4=NON=C24,-5.270824503,-5.395302918,-4.917967371,-4.20445157,
10910882,C7O1F6,-1.929611013,C1(=C(C(=C(C(=C1F)F)F)F)F)C(=O)F,-5.807645844,-7.165258375,-6.463254349,-4.204165268,
539419,H4C2S1N1O1F5,-1.586314506,CC(=O)NS(F)(F)(F)(F)F,-6.798169115,-5.300810199,-8.345388282,-4.200551852,
10214390,C1N1Cl1O2F2,-2.605130515,C([N+](=O)[O-])(F)(F)Cl,-5.669002132,-4.852834761,-6.832039667,-4.194878017,
15354426,H5C7N2F5,-0.021179464,C1=CC=C(C=C1)C(N(F)F)(N(F)F)F,-8.827595135,-7.968193521,-8.299168367,-4.193082569,
18614783,H2C3N2O1F2,-1.984981286,C1=CN(N(C1=O)F)F,-6.375087139,-5.496303268,-7.326553925,-4.192148031,
18988296,H1C2S2N2Cl1,-2.018204535,C1(=S)C(=NSN1)Cl,-6.555955705,-4.976733987,-7.544695053,-4.188666392,
