CID,Name,B3LYPLUMO,SMILES,Minimum Adsorption energy (100),Minimum Adsorption energy (110),Minimum Adsorption energy (111),Optimization score,dissociated
3787218,H10C8O3,-0.833383398,CC1=C(C=CC(=C1OC)O)O,-0.20327189,-0.094640312,0.363895994,0.427688998,
61444659,H24C13N4,0.355188593,CC1=NN(C(=C1N)N(C)CC2CCCCC2)C,1.587134516,1.009449973,1.037867237,0.428147658,
11332494,H10C8N2,-0.912886917,C1CC1C2=NC=CC(=C2)N,-0.227553331,-0.06942497,0.130769287,0.428741956,
60644817,H23C14N1O2,-0.443818636,CN(C(=O)CC12CC3CC(C1)CC(C3)C2)OC,0.314275182,0.166361682,0.762578125,0.429111816,
57082000,H21C11N1O3,-0.614750546,CC1(CC(CC(N1OC)(C)C)OC=O)C,0.216816217,0.275627611,0.240128027,0.429470582,
145300,H6C8Cl2,-0.388166319,C12C3C4C1(C5C2C3(C45)Cl)Cl,0.42578468,0.556761727,0.432957433,0.430000466,
65190514,H17C12N1O2,-0.889035715,CC(CN)C(C1=CC2=C(C=C1)OCC2)O,-0.185985647,0.144765906,-0.044899227,0.430164697,
28413087,H17C11S1N1,-0.809532196,CC(C)(C)SCC1=CC=C(C=C1)N,-0.229655751,0.045067463,0.337337743,0.430224341,
67968067,H27C14N3,-0.833383398,CCCCCCCC1=CN=NN1CCC(C)C,0.716443557,-0.355846402,-0.265323247,0.432570684,
10035601,H15C9N3O2,-0.396116233,C1COCCN1CN2C=CCNC2=O,0.367975867,0.624013192,0.421126414,0.433577362,
61061768,H21C14N1O2,-0.825433484,CC(C)COC1=CC=CC=C1NC(=O)C(C)C,-0.027853555,0.023031841,0.131838065,0.433886134,
10583843,H18C13O1,-0.213259453,CC1(CC1)C2CCCCC3=C2OC=C3,0.580753797,0.676008329,0.707502781,0.434007211,
60795903,H19C10N1O2,-0.551146854,CCC(CC)(C(=O)OC)NC1CC1,0.390590894,0.143786249,0.417373427,0.434198522,
60808240,H18C10N2O3,-0.821458527,CCNC(=O)NC1CCC(CC1)C(=O)O,0.275367826,0.03277843,-0.161658815,0.435143837,
68791639,H20C11N2,-0.582947969,C=CCNC(C=C)C1CCNCC1,0.357143571,0.564718942,-0.056088104,0.43576972,
68148867,H14C12O2,-0.932763162,C=CC1(CCCC2=C1C=CC(=C2)O)O,-0.226695134,-0.129714704,0.172802038,0.435780281,
60867966,H19C10N3O2,-0.920836831,CCNC(=O)CNC(=O)C1(CCCC1)N,0.174649176,0.026370673,-0.340008034,0.437253718,
65526656,H26C12N2O2,-0.161582092,CC(C)CC(CC(=O)NC(C)COC)CN,1.014990366,0.717458823,0.408725088,0.437653426,
61151378,H17C10N1O2,-0.594874301,C1CCC(C1)(C(=O)OCC2CC2)N,0.538161721,0.083350732,0.223563725,0.43828318,
12846126,H20C13O2,-0.773756124,CC(=O)OC1=C2CCCCC2(CCC1)C,0.160380437,0.262525529,-0.113921244,0.438375515,
208371,H33C17N1O2,-0.45176855,CC(C)(C)CC(C)(C)C(=O)OCCCN1CCCCC1,1.420564709,0.15331958,-0.287904243,0.440214283,
53521113,H22C12N2O1,-0.272886727,CC(C)C(=O)NC1CCN(CC1)CC=C,0.651999972,0.537525125,0.634296762,0.440413673,
28418872,H17C12N3O1,-0.952637947,CN(C)C(=O)CN1CCC2=C1C=CC(=C2)N,-0.034025907,-0.061651857,-0.119426325,0.440468292,
10313365,H18C11N2,-0.654501575,CCN(CC)C1=C(C=C(C=C1)N)C,0.16198021,0.422388751,0.09864288,0.441086094,
61913067,H26C16N2O2,-0.582947969,CCN(CCCCC(C)(C(=O)O)N)C1=CC=CC(=C1)C,0.601208704,0.372982708,-0.075662505,0.441228802,
60916182,H19C10N1O2,-0.32058767,CCCC1CCC(CC1)(C(=O)O)N,0.535640362,0.921407451,0.233361438,0.44202871,
20578234,B2H5C2N1O2,-0.396116233,B1(CO1)NB2CO2,0.617663164,1.079871162,-0.233620847,0.442043696,
62376404,H13C10N2F1,-0.90891196,C1CCN(C1)C2=C(C=CC(=C2)F)N,-0.155165738,-0.095402545,0.181047396,0.442869166,
63109029,H19C10S1N3,-0.559098228,CC(C)(C)NCC1=CN=C(N1)CSC,0.330954755,0.423441716,0.229212478,0.443483939,
63326749,H23C14N1O1,-0.630650373,CCCOC1=C(C=C(C=C1)C)CNC(C)C,0.721461082,0.158517761,-0.101793245,0.445022786,
67030919,H10C6O2,-0.801582282,C1COCC=CCO1,-0.068720298,0.304746587,0.036605588,0.446229787,
70557376,H20C13N2O1,-0.340463915,CCOC1=C(C=CC(=C1)CN2CCCC2)N,0.56453908,0.553872738,0.545724873,0.447588073,
61714546,H11C10N1O2,-0.662451489,CC1=CC=C(O1)C(C2=COC=C2)N,-0.054873749,0.236903662,0.51634575,0.447621688,
60868142,H21C12N3O2,-0.956612903,CN(CC(=O)NC1CC1)C(=O)C2(CCCC2)N,-0.001229139,-0.048336516,-0.132111491,0.448026927,
55266370,H15C9N3O2,-0.8572346,CCOC(=O)C(CC1=CN=CN1C)N,-0.066628443,-0.039426301,0.22544197,0.448515171,
67788512,H16C10O2,-0.316612713,CC1COC(C2=C(CCC12)C)O,0.488967789,0.543108171,0.716319321,0.44970557,
60642778,H22C13N2O2,-1.083818827,CCC1CCC2(CC1)C(=O)N(C(=O)N2)C(C)C,0.135939303,-0.027157262,-0.652539671,0.451283142,
62564867,H23C12N3,0.100778207,CCC(C)(C)NCC(C)N1C=C(C=N1)C,1.118130821,1.112837125,0.788200757,0.45280568,
65200523,H15C10N5,-0.714128849,CNC(C1=NN(C=C1)C)C2=CC=NN2C,0.251895414,0.041535366,0.295581823,0.455233192,
61289941,H18C11N2O3,-0.984439062,CC1CCC(CC1)(C(=O)O)N2CCNC2=O,-0.323324753,0.584322082,-0.478073093,0.456040237,
53755802,H30C15,0.108729582,CCCCC=CCCCCCCC(C)C,1.113567588,1.140967281,0.809422127,0.456294709,
61649880,H18C9O3,-0.936738119,CCOC(=O)CCC(C(C)C)O,-0.150757728,0.009276655,0.071986512,0.456786633,
63963489,H17C9N3,-0.22915928,CC(C)(C)C(C1=CC=NN1C)N,0.398329293,0.919511447,0.739110569,0.457404858,
13131604,H14C10N2,-0.837358355,CC1=C2CN(CC2=C(C=C1)C)N,-0.32939999,-0.394941887,0.957509168,0.457540393,
59144677,H14C11S1O1,-1.020216595,CC(C)C1=C2C(=CC=C1)SCCO2,-0.189548463,-0.377771229,0.25993721,0.458877884,
18444636,H10C7O2,-0.511395824,CC1=C(C=CO1)CCO,-0.086163796,1.08163971,0.231130145,0.460132255,
63685059,H22C11N2O3,-0.849284686,CCCOCCOC(=O)CN1CCNCC1,0.341169003,0.030538381,-0.157408233,0.460358868,
60972582,H13C12N2O1F1,-0.992390437,CC1=C(OC(=N1)CNC2=CC=CC=C2F)C,0.281673459,-0.35953761,-0.136316518,0.46049844,
65844104,H24C13N4,-0.113879688,CCC1=NN(C(=C1)CN2CCNCC2C)CC,0.897379219,0.874193973,0.650065614,0.460546312,
61293603,H20C12N2O3,-0.980464105,CCC1CCC(CC1)(C(=O)O)N2CCNC2=O,-0.006312086,-0.054680963,-0.115852052,0.460757869,
145558,H19C12N1,-0.881085802,C1=CC=C(C=C1)CCCCCCN,0.126454441,0.010714485,-0.005614637,0.462468616,
62446534,H20C11N2O2,-0.686302691,CNCC1=CC=C(O1)CN(C)CCOC,0.044084623,0.303573664,0.375547423,0.46368563,
61814915,H25C15N1O1,-0.718103806,CCCOCC(CC1=CC(=C(C=C1)C)C)NC,0.629205747,-0.116932511,0.118970682,0.464259223,
64765651,H22C15O1,-0.741955008,CCC1CCC(CC1)OC2=CC=CC(=C2)C,0.124196799,0.126842179,0.310818038,0.46462034,
61264989,H19C9N3O2,-1.008290264,CCCNC(=O)CNC(=O)C(C)(C)N,0.063912543,-0.052181837,-0.239634036,0.466161244,
65720125,H12C10O4,-0.741955008,COC1=CC2=C(C(CO2)O)C(=C1)OC,0.017178611,-0.207847362,0.76294256,0.466356472,
62731676,H23C12N3,-0.08605353,CCC(CC1=CN(N=C1)CCC(C)C)N,0.987021768,0.868532621,0.688734343,0.467074887,
63975782,H14C11N2O2,-0.582947969,CCC1=CC=C(O1)C(C2=NC=CN2C)O,0.271618091,0.162559679,0.62060239,0.467270678,
64969344,H22C13N2O2,-0.376239987,CCC1(C(=O)N(CCC(=O)N1)C2CCC2)CC,0.623627468,0.547434991,0.507697411,0.467913305,
5011499,H16C11N2O1,-1.083818827,CCNC(=O)NC1=CC(=C(C=C1)C)C,0.100685784,-0.354456055,-0.180595454,0.469515126,
543720,H22C11O1,-0.296736468,CCCCCCCOCC=CC,0.611364032,0.675163625,0.643193023,0.469988347,
68186669,H17C10N1O1,-0.646551661,CCC1=NC=C(O1)C(C)(C)CC,0.161334937,0.286943651,0.436068277,0.470666975,
55266824,H15C10N1O1,-0.801582282,CC1=C(C=CC(=C1)O)CCCN,-0.210483262,-0.080355311,0.726302757,0.473368505,
15464,H25C15N1,-0.893010672,CCCCCCCCNCC1=CC=CC=C1,0.692509946,-0.29980518,-0.230996209,0.473456762,
69238838,H20C11N2O2,-0.8572346,CCCC(C(CC1CC1)C(=O)N)C(=O)N,0.250673134,0.129834465,-0.109688183,0.473753869,
62424424,H24C13N2O1,-0.368290074,CCCCN(CC)CC1=C(OC(=C1)CN)C,0.52295758,0.535112636,0.702193934,0.477522395,
43636892,H15C11N1O1,-0.781706037,CCNC1CCC2=C1C=CC=C2O,-0.171195569,0.130106037,0.562891897,0.477820079,
60900928,H20C12N2O1,-0.813507153,CC1=CC=CC=C1NCC(CN(C)C)O,0.357766901,0.126455648,-0.055075393,0.478278102,
63761526,H20C10N4O1,-0.264935353,CN1C=C(C=N1)CN(C)CC(COC)N,0.626670166,0.621015907,0.829578224,0.478678392,
60979704,H20C12N2O2,-0.404066146,CCN(CCO)CC1=CC(=C(C=C1)OC)N,0.669293936,0.294883372,0.698269242,0.479107498,
69140040,H16C12N2O2,-0.972514192,C1CN(CCC1C2=CC=CC=C2N)C(=O)O,-0.150045408,0.119511411,-0.008007122,0.479833576,
18407814,H16C11O2,-1.020216595,CC(C)C1=CC(=CC=C1)OCCO,-0.135243546,-0.361496924,0.318457171,0.480394414,
189460,H7C6N1O2,-0.749904922,C1=CC(=C(C(=C1)O)O)N,-0.332537771,0.331800453,0.644582434,0.48225998,
61001229,H21C11N1O2,-0.626675416,CCC(CC)(C(=O)OC)NCC1CC1,0.595439851,0.313593491,0.106930287,0.48266498,
54423957,H9C5N3O3,-1.083818827,CC(=O)NN(C=O)NC(=O)C,-1.164551365,-0.15829387,0.984032377,0.485440604,
61001600,H23C13N1O2,-0.316612713,CCC1CCC(CC1)(C(=O)O)NCC2CC2,0.617829764,0.815521173,0.536670048,0.486643187,
61919249,H21C10N3O1,-0.328539045,CC(C)CN(CC(C(=O)N)N)C1CC1,0.573843525,0.658626079,0.705459839,0.487257763,
60642769,H20C12N2O2,-1.04009138,CC1CCC2(CC1)C(=O)N(C(=O)N2)C(C)C,-0.101454895,0.047296683,-0.141348534,0.487461232,
63331676,H14C12N2O1,-1.063942582,C1COCC1NC2=CC3=C(C=C2)NC=C3,-0.168093545,0.158622724,-0.247290689,0.489177706,
22026568,H16C10N2O2,-0.447793593,CC(N(C1=CC=CC(=C1)N)C(C)O)O,0.467029729,0.49326728,0.637380449,0.490176373,
61001122,H19C11N1O2,-0.690277647,COC(=O)C1(CCCC1)NCC2CC2,0.346211721,0.248452954,0.280892262,0.49106498,
58035278,H23C12N1,-0.0463025,CC(C)C(=C)CC1CCN(CC1)C,0.967478288,1.053337947,0.789921314,0.491607508,
65680407,H20C12N2O3,-0.797607325,CCC(C(=O)O)N(C)C(=O)NC1CCC=CC1,0.281987969,0.321900584,-0.044688976,0.492003592,
62457792,H21C12N1O2,-0.427917348,CCCCCCOCC1=CC(=CO1)CN,0.99827219,0.431004069,0.241690896,0.4924532,
62832215,H22C12N2O1,-0.352388786,CCNC(C)CCN(C)CC1=COC=C1,0.585554741,0.572936066,0.742253827,0.492985165,
10728357,H23C15N1O1,-0.642575244,CCNC1=C(C2=C(C(=C1C)C)OC(C2)(C)C)C,0.531164086,0.390856453,0.110490544,0.493372802,
588502,H18C10O5,-1.075868913,CCC(CO)(C(=O)OCC)C(=O)OCC,-0.320488478,0.096985961,-0.043105082,0.493499857,
11789697,H19C8N3O1,-0.455743507,C/C(=N\O)/C(C)(C)NCCCN,0.222442444,0.659825659,0.714514664,0.494002215,
62213779,H22C12O3,-0.865184514,CCCC1CCC(CC1)(C(=O)OCC)O,0.216531777,0.152606496,0.000206698,0.494149752,
60679507,H21C14N1O2,-1.008290264,CCCCOC(=O)CNC1=C(C=C(C=C1)C)C,0.184190113,-0.272398105,0.034305088,0.495161315,
68850512,H17C13N1O1,-0.622700459,CC1=CC=C(C=C1)N(CC=C)CC(=C)O,0.517364266,0.441662006,0.149134744,0.496043732,
10751327,H26C16,0.212082842,CC1=CC(CCC1)(C)C2(CCCC(=C2)C)C,1.07258138,1.451208711,1.089361299,0.496150477,
66023946,H19C12N5,-0.447793593,CC1=C(N(C=N1)C2=C(C(=NN2C(C)C)C)N)C,0.400701524,0.532413581,0.70147908,0.496329161,
60947831,H22C12N2O1,-0.062202328,CN(CC1CC1)C(=O)C2(CCCCC2)N,0.826437801,1.180926631,0.794914784,0.4981477,
43583239,H13C11N1O2,-0.86915947,C1CC1NCC2=C3C(=CC=C2)OCO3,-0.131380442,-0.102404262,0.625171853,0.499810927,
61002107,H23C12N1O2,-0.574998056,CCC(CC)(C(=O)OCC)NCC1CC1,0.349046371,0.48700947,0.452177035,0.502204507,
61640058,H20C12N2O3,-0.753879879,CC1CCC(CC1)(C(=O)O)N2CCCNC2=O,0.21332126,0.276069956,0.284003982,0.505839139,
60862272,H22C14N2,-0.622700459,CCCN(CCNC1=CC=CC=C1)C2CC2,0.621352759,0.382794274,0.165207584,0.506242666,
66407832,H19C13N3O1,-0.260960396,CN(C)C(CNCC1=CNC=C1)C2=CC=CO2,0.756973847,0.785688279,0.714949183,0.50674875,
29015041,H19C12N1O2,-0.8572346,CCCOC1=CC=CC=C1OCCNC,0.11754293,0.085733232,0.266651236,0.506938533,
6917,C6H9NO,-1.127236575,C=CN1CCCC1=O,-0.215107854,0.065281223,-0.184697984,0.507864185,
14171288,H14C7O3,-1.012265221,CC(C)CCOC(=O)CO,-0.017305293,0.009170026,0.020345274,0.508167611,
78378,Si1H9C3N3,-1.146228655,[Si](C([H])([H])[H])(C([H])([H])[H])(C([H])([H])[H])N=[N+]=[N-],-0.367411765,0.082004537,-0.097286857,0.50933198,
23234056,B1H7C3F2,-0.41201606,B(CCC)(F)F,0.201501144,0.758204564,0.866323153,0.510346174,
53789909,H25C14N1O1,0.235934044,CC1CC2(C1C)C(C(OC(=N2)C)(C)C)(C)C,0.624375952,1.589417011,1.558407551,0.510733064,
8774940,H18C12S1N2O1,-0.642575244,CCN=C(N)SCCOC1=CC=CC(=C1)C,0.032902872,0.378275855,0.730903757,0.511634703,
69778971,H11C10N1O2,-0.694252604,C1=COC(=C1)C(CN)C2=CC=CO2,0.187364466,0.18085661,0.622172267,0.512191859,
73102258,H15C11N1O2,-0.630650373,CN(C)C1CC2=C(C(=CC=C2)O)OC1,0.193649375,0.444447698,0.543394587,0.512240463,
64772219,H27C14N3,0.001399904,CCC(C(C)CC1=NN(C=C1)C(C)C)NCC,0.883973959,1.004808264,1.190663908,0.51254107,
43276960,H21C13N1O1,-0.825433484,CCC(C)OC1=CC=C(C=C1)CNCC,0.568858101,-0.208692066,0.242016785,0.513080546,
55294943,H15C10N1O2,-0.940713076,CC1=C(C=CC(=C1)C(C)(CO)N)O,0.058954344,-0.149835996,0.358261257,0.514919806,
204142,H11C6N1O2,-0.72605372,CC1(CC(C(=O)O1)N)C,0.354393441,0.459197536,0.105000355,0.516125415,
64666617,H15C9N1O1,0.124629409,CC1CCC2(CC1)CC(=O)N2,0.862348377,1.267733752,1.351881145,0.518012508,
15576478,H12C10O1,-1.008290264,C=CCCC1=CC=CC=C1O,-0.13204075,-0.391636377,0.614126649,0.519220052,
64044918,H22C14N2O1,-0.678352777,CC(CNC(=O)CCCCN)C1=CC=CC=C1,0.249909615,0.517178912,0.315920138,0.519677833,
55055104,H23C14N3,-0.996365394,CCN(C1=CC(=NC=C1)CNC2CC2)C(C)C,0.174762952,0.161186827,-0.198186484,0.521143246,
57264634,H30C16,0.033201019,CCCCC(C=CC1CCCC1)C(C)(C)C,1.071629318,1.124899571,1.032274551,0.521533397,
62378191,H15C10N2O1F1,-1.052017711,CC(CN(C)C1=C(C=CC(=C1)F)N)O,-0.4075349,0.419026594,-0.035469454,0.522012562,
62214301,H20C11O3,-0.90891196,CCCC1CCC(CC1)(C(=O)OC)O,0.109716355,0.33035096,-0.032101928,0.522450211,
17998371,H18C12O3,-0.833383398,C1=CC=C(C=C1)CCOCCOCCO,0.022413124,0.284890203,0.345004909,0.525409738,
63811458,H19C11N3O1,-0.737980051,CC1=NC=CN1CC(=O)NCCC(C)C,0.371342826,0.393045686,0.175565967,0.525649106,
19807222,H16C13N2,-0.996365394,CCN1C2=C(CCNC2)C3=CC=CC=C31,0.009621035,-0.144066349,0.300950241,0.525933518,
60916571,H23C12N1O2,-0.67437782,CCCC1CCC(CC1)(C(=O)OC)NC,0.594151337,0.392982375,0.149485162,0.526625389,
60679308,H23C14N1O1,-0.173506963,CC1=CC(=C(C=C1)OC)NCCC(C)(C)C,1.095297587,0.918105273,0.644164559,0.529681385,
60900817,H23C13N3O1,-0.423942391,C1CCCC(CC1)NCC(CN2C=CC=N2)O,1.163380381,0.444944191,0.306069862,0.531036935,
60796836,H20C10N2O2,-0.690277647,CCCN1CCC(CC1)(C(=O)OC)N,0.218548458,0.35143025,0.548303956,0.531519268,
68181392,H15C10N1O3,-0.626675416,COCCOCC1=CC(=C(C=C1)N)O,0.227817551,0.436500479,0.646168956,0.531752206,
61151508,H23C13N1O2,-0.567048142,CCC1CCC(CC1)(C(=O)OCC2CC2)N,0.590224437,0.478305849,0.423680968,0.532225947,
61238686,H18C10O3,-0.491519579,CCCC1CCC(CC1)(C(=O)O)O,0.706043204,0.459142556,0.569483277,0.534871296,
43298743,H22C11N2O1,-0.101954818,CCC(C)C(C(=O)NCC1CCC1)N,0.987189181,1.364295793,0.5524389,0.534964721,
20097891,H12C7N4,-0.773756124,CC1CN=C2C(=CNN2C1)N,0.011980263,0.305086468,0.587561389,0.537649415,
21598445,B1H12C3N1,0.17630677,[B-](C)(C)(C)[NH3+],0.811295424,1.322906944,1.621896453,0.537863085,
62446074,H25C14N1O2,-0.602824214,CCCNCC1=C(C=C(O1)COCC(C)C)C,0.84366797,0.249385961,0.326688512,0.538035848,
60695535,H21C12N3O2,-1.04009138,CCNCCCN1C(=O)C2(CCCC2)NC1=O,0.357900182,-0.030582729,-0.218693,0.538149765,
54523860,H19C10N1O1,-0.384189901,CCC(CO)N(CC=C)CC=C,0.185021085,0.597167586,1.298354654,0.538852171,
62442920,H19C13N3O1,-0.563073185,CC1=C(N(N=C1C)CC2=C(C=CO2)CNC)C,0.410950718,0.620546072,0.52101333,0.540288279,
60795785,H23C13N1O2,-0.670401402,CCC1CCC(CC1)(C(=O)OC)NC2CC2,0.512857921,0.375875029,0.356807019,0.542790696,
24386,S1Cl2O1,-10.09352185,ClS(=O)Cl,-10.00156066,-8.58202345,-8.408263758,0.548119613,
20117535,H19C12N1O3,-0.670401402,CC(C1=CC(=C(C=C1)OCCOC)OC)N,0.678875508,0.298122239,0.302365934,0.548427981,
10103419,H13C7N1O3,-0.849284686,COC(=O)C1CC(CCN1)O,0.038126413,0.279227184,0.43601221,0.550203311,
55156386,H20C14N2O1,-0.904937004,CC(C)(C)CC(C#N)NC1=CC(=CC=C1)OC,0.140852804,0.214378212,0.231651393,0.550282237,
60763609,H23C11N3O1,-0.268910309,CC(=O)NCC(C)(C)N1CCN(CC1)C,0.968181261,0.835640798,0.691583249,0.550356039,
43459856,H20C14N2O1,-1.008290264,CCCN(CC1=CC=CC=C1N)C(=O)C2CC2,0.117994377,0.239262837,-0.078245093,0.550647152,
71301401,H20C13O3,-0.789657412,CC(=O)OCC1C2(O1)C3CCC(C3)C2(C)C,0.025947903,0.562722974,0.348565166,0.551034713,
62261071,H24C13N2O1,-0.400091189,CC1=C(C=CO1)CN(C)CC(C)(C)CNC,0.666601507,0.753149666,0.688261278,0.551381003,
63974630,H12C10N2O2,-1.063942582,CCN1C(=CC=N1)C(C2=COC=C2)O,0.013433753,0.054705757,0.048799291,0.551461091,
67288441,H18C11N2O1,-0.316612713,CCCCOCC1=C(C=C(C=C1)N)N,0.534334375,0.646870193,1.180263474,0.551884364,
60795653,H20C11N2O2,-0.714128849,CN1CCC(CC1)(C(=O)OC)NC2CC2,0.253968577,0.398747025,0.516457884,0.551926672,
43254305,H21C14N1O2,-0.67437782,C1CC1COCCCOC2=CC=CC(=C2)CN,0.700336114,0.252471548,0.335627699,0.551928137,
62018223,H20C13O3,-0.916861874,CCCCOCC1=C(C=CC(=C1)CO)OC,0.217154295,0.01092941,0.336692972,0.552560383,
60796154,H21C12N1O2,-0.666426445,CC1CCC(CC1)(C(=O)OC)NC2CC2,0.23369693,0.584748599,0.507220841,0.554157618,
12484200,H17C11N1O2,-1.032141466,CC(CN(C)C1=CC=C(C=C1)OC)O,0.476810814,-0.329418151,0.090012061,0.555638187,
63976489,H18C11N2O1,-0.312637756,CCN1C=CN=C1C(C2CCCC2)O,0.900224028,0.724843739,0.774208529,0.556198261,
61770792,H14C11O4,-0.900960586,CCOCC(C1=CC2=C(C=C1)OCO2)O,0.462479904,0.233361569,-0.050856349,0.557977814,
54134356,H16C11,-0.539221983,CCCC=C1CC2CC1C=C2,0.423765968,0.628371666,0.682300652,0.558684039,
63584390,H18C9N4O2,-0.67437782,CN(CCC(=O)NN)CC(=O)NC1CC1,0.037070327,1.034207975,0.26019652,0.55910138,
43470464,H16C9N2O3,-1.071892495,CCCCC(C(=O)O)N1CCNC1=O,-0.090301182,0.031645494,0.200979224,0.559666837,
58845702,H17C8N1O1,-0.749904922,CC/C(=N\OC)/CC(C)C,0.195690843,0.437237721,0.493340747,0.562664013,
18786627,H22C15O1,-0.821458527,COC1=CC=CC=C1CCCCCCC=C,0.587393444,0.224834553,0.109302624,0.5643177,
71069578,H28C15O2,-0.201333121,CCC(C/C=C(\C)/C1CCC(CC1)O)OCC,1.286506417,0.88083165,0.621135027,0.565412076,
55005008,H23C14N2F1,-0.797607325,CCCCN(C1=C(C=C(C=C1)N)F)C(C)CC,0.581021171,0.131413912,0.290059221,0.565886047,
64123193,H18C9N2O2,-0.606799171,CC(COC)N1CCC(=NO)CC1,0.457722439,0.601296142,0.522372956,0.566964842,
61666017,H15C9N3O2,-1.052017711,CC(C)C(C(=O)O)NCC1=NC=CN1,0.058504928,0.232358586,-0.022307719,0.570768155,
60002151,H17C10N3,-0.968539235,CC1=CN=C(C1)N2CCN(CC2)C,0.093182252,0.20692582,0.223784488,0.571585044,
12299608,H10C10O1,-1.020216595,C1C=C(CC2=CC=CC=C21)O,-0.277502656,0.001883409,0.653846634,0.573146196,
64549295,H18C11N2O1,-0.710153892,CCC(C)(CO)NC1=CC=CC(=C1)N,0.279763646,0.485807391,0.549772212,0.574300821,
39450,H18C13N2,-1.071892495,CCN(CC)CC1=CNC2=CC=CC=C21,-0.276769613,-0.094673634,0.604160734,0.574732496,
60787071,H22C11N2O2,-0.734005094,CCCN1CCC(CC1)(C(=O)OC)NC,0.823979019,0.48365731,-0.05461284,0.575839795,
68555401,H21C15N1,-0.761831253,C1CN2CCC1CC2CCC3=CC=CC=C3,0.790627186,0.100078212,0.283835781,0.57667249,
586375,Si1H15C6Br1,-0.097979861,CC(C)(C)[Si](C)(C)Br,0.885584703,0.814773101,1.466034493,0.57672198,
45091293,H20C12O1,-0.344438872,CC1=CC(CC(C1)(C)C)OC(=C)C,0.825563757,0.753966047,0.848959895,0.576967719,
61002806,H23C13N1O2,-0.590899344,COC(=O)C1(CCCCCC1)NCC2CC2,0.613357958,0.586321382,0.490484833,0.577143701,
23241546,H16C11N2O1,-0.912886917,CC1CCNC2=C(N1)C=C(C=C2)OC,0.024057188,0.163945861,0.540454572,0.577853062,
60796022,H23C12N1O2,-0.722078763,CCCC(CCC)(C(=O)OC)NC1CC1,0.150984971,0.604861561,0.546201443,0.578047377,
65039221,H23C13N1O1,-0.0463025,CCC(CC)(CC)NCC1=CC=C(O1)C,0.714828749,1.468446012,1.146889575,0.578178639,
70192,H15C7Cl1,-0.328539045,CC(C)(C)C(C)(C)Cl,0.356737228,1.120887641,1.005836319,0.57817972,
62537689,H19C13N1,-0.940713076,CC1=CC(=C(C=C1)C)CCNC2CC2,0.378079183,0.101614341,0.178762664,0.580099236,
62901584,H14C7N2O3,-1.04009138,CCC(C(=O)N)NC(C)C(=O)O,0.246493489,-0.201432107,0.322826895,0.581360403,
60917118,H21C11N1O2,-0.626675416,CCCC1CCC(CC1)(C(=O)OC)N,0.61382891,0.521997226,0.477196947,0.582174889,
68280317,H24C14N2O1,-0.594874301,CCNC1=C(C=C(C=C1)OCC)N(CC)CC,0.416019036,0.946568645,0.357283589,0.584082362,
54205426,H15C11N1O1,-1.004315307,CCN1CCC2=C(C1)C=CC(=C2)O,0.09717498,0.10199754,0.297568699,0.584947857,
62455826,H25C14N1O2,-0.590899344,CCCCCCCOCC1=CC(=CO1)CNC,1.338871045,0.437486801,-0.037237317,0.585303093,
61341048,H23C13N1O2,-0.904937004,CCCC1CCC(CC1)(C(=O)O)NCC=C,0.785425182,0.15762474,-0.138433048,0.586571314,
60868284,H19C11N3O2,-0.924811788,C1CCC(C1)(C(=O)NCC(=O)NC2CC2)N,0.447659757,0.104729917,0.193469747,0.586715797,
63178657,H22C15N2,-0.821458527,CC1=CC(=CC(=C1)N=C(C2CCCCC2)N)C,0.662792446,0.409489932,-0.010614239,0.587673954,
61602504,H24C14N2,-0.741955008,CC(C(C)(C)C)N(C)CC1=CC=C(C=C1)N,0.600807237,0.251471898,0.460979559,0.589853953,
61002688,H23C13N1O2,-0.67437782,CC1CCC(CC1)(C(=O)OC)NCC2CC2,0.572892682,0.46828269,0.477421215,0.590288341,
66149731,H13C9N5,-0.642575244,CN1C(=CC=N1)CN2C=NC=C2CN,0.045350381,1.026977173,0.549632044,0.591614221,
60796965,H18C9N2O2,-0.678352777,CCN1CCC(CC1)(C(=O)OC)N,0.484654456,0.645024172,0.403637005,0.594728994,
66146095,H18C10N4O1,-0.670401402,CC(C)NCC1=CN=CN1CC(=O)NC,0.791860032,0.428330005,0.363885481,0.599213288,
62457938,H21C12N1O2,-0.014501385,CCNCC1=COC(=C1)COC(C)(C)C,1.455625621,1.165434552,0.932128324,0.599448775,
65973203,H12C6N2O2,-0.626675416,C1C(CC1O)NC(=O)CN,0.36534195,0.823283456,0.568673809,0.606220911,
2262194,H23C14N1O2,-0.702203979,CC1=C(C(=C(C=C1)C)OCCCNCCO)C,0.502321037,0.412242302,0.616358817,0.606255682,
12539461,Si1H6C2Br1Cl1,-1.032141466,C[Si](C)(Cl)Br,-0.195353075,0.384152132,0.353254647,0.606413017,
65179049,H18C11N2O2,-0.968539235,CCNCC1=NC=C(O1)C2CCOCC2,-0.032751615,0.476593115,0.302309867,0.608628179,
18403848,H15C11N2F1,-0.912886917,CN1CCN(CC1)C2=CC=CC=C2F,0.480834424,0.525161119,-0.091003846,0.608942075,
45088751,H13C10N1O1,-1.07984387,CN1CC(C2=CC=CC=C21)CO,0.111990657,0.136755376,0.167283816,0.609260243,
63975944,H23C12N3,-0.078103616,CCCN1C(=CC=N1)C(CC(C)C)NC,0.488630524,1.471911466,1.47978756,0.612440066,
